stimID,stimFilename,reactionFilename,obsID,movie,gender,obsRace,visit,storyteller_label_attn_check,storyteller_label_student_yes,EAcorr,EArmse,compassion,stimRace,Ideology,age,cond,SES,RemoveMisLabeled1,EAcorrRaw,EArmseRaw,compassionRaw,Movie2
482,user_142_testimonial_141_stimuli_482_.mp4,user_803_experiment_576_reaction_14436_.mp4,803,Concussion,man,"Hispanic or Latino,White",2,Formerly Incarcerated,0,0.463154752185355,28.604551110979,46,White,Liberal,48,Control,4,0,0.463154752185355,28.604551110979,46,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_810_experiment_583_reaction_13748_.mp4,810,Just Mercy,man,"White",1,Student,1,0.843151012531655,10.8492226957039,55,White,Conservative,57,Intervention,5,0,0.843151012531655,10.8492226957039,55,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_812_experiment_585_reaction_14901_.mp4,812,Just Mercy,man,"White",2,Formerly Incarcerated,0,0.244799427916404,18.7816556370314,35,White,Liberal,60,Intervention,6,0,0.244799427916404,18.7816556370314,35,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,915611e7-76d2-5e39-e841-d608993abf4a.mp4,822,Concussion,man,"White",1,Formerly Incarcerated,0,0.79627827761808,9.80152410921514,59,White,Conservative,57,Control,7,0,0.79627827761808,9.80152410921514,59,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_829_experiment_602_reaction_19988_.mp4,829,Just Mercy,man,"Asian,Black or African American",2,Formerly Incarcerated,0,0.103428445769885,17.1550448760854,60,White,Liberal,20,Intervention,6,0,0.103428445769885,17.1550448760854,60,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_831_experiment_604_reaction_14037_.mp4,831,Concussion,man,"Black or African American",1,Formerly Incarcerated,0,0.230774616990149,16.4860955071982,66,White,Liberal,49,Control,7,0,0.230774616990149,16.4860955071982,66,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_837_experiment_610_reaction_14099_.mp4,837,Moneyball,man,"Asian",1,Formerly Incarcerated,0,0.146279704423369,33.4792225830368,54,White,Conservative,28,Control,NaN,0,0.146279704423369,33.4792225830368,54,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_839_experiment_612_reaction_25434_.mp4,839,Concussion,man,"Black or African American",2,Formerly Incarcerated,0,-0.399648956525305,41.5904236425203,67,White,Liberal,38,Control,3,0,-0.399648956525305,41.5904236425203,67,Control
482,user_142_testimonial_141_stimuli_482_.mp4,88881058-ec53-bc1e-3f28-a8a8a0b82b78.mp4,846,Just Mercy,woman,"White",1,Student,1,0.665586301955085,17.7049694305338,34,White,Conservative,58,Intervention,4,0,0.665586301955085,17.7049694305338,34,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_852_experiment_625_reaction_15419_.mp4,852,Concussion,woman,"White",2,Student,1,0.594730043666507,27.2574845101276,71,White,Conservative,63,Control,6,0,0.594730043666507,27.2574845101276,71,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_853_experiment_626_reaction_14277_.mp4,853,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.840954376165891,11.4283556841613,71,White,Liberal,31,Intervention,3,0,0.840954376165891,11.4283556841613,71,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_859_experiment_632_reaction_26514_.mp4,859,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.262427124447654,13.4209017057739,84,White,Conservative,64,Intervention,8,0,0.262427124447654,13.4209017057739,84,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_870_experiment_643_reaction_15181_.mp4,870,Just Mercy,man,"White",2,Formerly Incarcerated,0,-0.0707775897894878,31.7177037702022,39,White,Liberal,63,Intervention,5,0,-0.0707775897894878,31.7177037702022,39,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_883_experiment_656_reaction_14588_.mp4,883,Just Mercy,woman,"Black or African American,White",1,Formerly Incarcerated,0,-0.335465805197252,30.7021831668646,89,White,Liberal,47,Intervention,10,0,-0.335465805197252,30.7021831668646,89,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_886_experiment_659_reaction_14635_.mp4,886,Moneyball,man,"Black or African American",1,Student,1,0.0250191452337321,26.074475656279,5,White,Liberal,60,Control,NaN,0,0.0250191452337321,26.074475656279,5,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_895_experiment_668_reaction_15682_.mp4,895,Moneyball,woman,"White",2,Student,1,0.489058310585903,11.4776815695178,8,White,Conservative,31,Control,6,0,0.489058310585903,11.4776815695178,8,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_900_experiment_673_reaction_16835_.mp4,900,Just Mercy,woman,"Hispanic or Latino",2,Student,1,0.647425444942472,28.3923649784736,55,White,Liberal,55,Intervention,8,0,0.647425444942472,28.3923649784736,55,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_910_experiment_683_reaction_20698_.mp4,910,Just Mercy,man,"White",2,Formerly Incarcerated,0,0.488268953578776,19.9121209000353,50,White,Conservative,68,Intervention,7,0,0.488268953578776,19.9121209000353,50,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_918_experiment_691_reaction_15050_.mp4,918,Concussion,woman,"Asian",1,Student,1,0.645727853552717,12.4837087713099,95,White,Conservative,20,Control,4,0,0.645727853552717,12.4837087713099,95,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_920_experiment_693_reaction_15546_.mp4,920,Moneyball,woman,"Asian",2,Formerly Incarcerated,0,0.666217047240566,19.5630240458785,65,White,Liberal,27,Control,6,0,0.666217047240566,19.5630240458785,65,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_929_experiment_702_reaction_15163_.mp4,929,Just Mercy,woman,"White",1,Student,1,0.675720538409842,16.9832473336407,50,White,Conservative,38,Intervention,6,0,0.675720538409842,16.9832473336407,50,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_935_experiment_708_reaction_23789_.mp4,935,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.637198206548219,16.3089955443684,77,White,OtherLeft,77,Intervention,3,0,0.637198206548219,16.3089955443684,77,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_942_experiment_715_reaction_15628_.mp4,942,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.281821272453653,22.556159720776,57,White,Liberal,38,Control,5,0,0.281821272453653,22.556159720776,57,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_961_experiment_734_reaction_16212_.mp4,961,Just Mercy,woman,"White",2,Student,1,0.771362977656917,20.0981963175198,58,White,Conservative,47,Intervention,3,0,0.771362977656917,20.0981963175198,58,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_965_experiment_738_reaction_16346_.mp4,965,Concussion,man,"American Indian,White",2,Student,1,0.62292414520484,28.1749046612613,5,White,Conservative,52,Control,4,0,0.62292414520484,28.1749046612613,5,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_967_experiment_740_reaction_22076_.mp4,967,Just Mercy,man,"Black or African American",2,Formerly Incarcerated,0,-0.0154230374275737,23.5863491554706,59,White,OtherLeft,36,Intervention,2,0,-0.0154230374275737,23.5863491554706,59,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_969_experiment_742_reaction_16066_.mp4,969,Just Mercy,man,"Black or African American",2,Formerly Incarcerated,0,0.704271349233927,9.4254280712054,95,White,Liberal,40,Intervention,4,0,0.704271349233927,9.4254280712054,95,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_976_experiment_749_reaction_16155_.mp4,976,Just Mercy,woman,"Hispanic or Latino,White",2,Student,1,0.689208537886922,12.5920672485381,71,White,Liberal,53,Intervention,7,0,0.689208537886922,12.5920672485381,71,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_982_experiment_755_reaction_16403_.mp4,982,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.685872806857824,25.7863686550346,1,White,Conservative,44,Intervention,3,0,0.685872806857824,25.7863686550346,1,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,92e9c417-3a33-8a92-07eb-fd947fedf18d.mp4,984,Just Mercy,man,"Hispanic or Latino",2,Formerly Incarcerated,0,0.0672242645574333,20.078195640659,39,White,Liberal,47,Intervention,8,0,0.0672242645574333,20.078195640659,39,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_985_experiment_758_reaction_15939_.mp4,985,Concussion,woman,"American Indian,Black or African American",1,Student,1,0.745761762970031,13.5335905763194,55,White,Conservative,44,Control,4,0,0.745761762970031,13.5335905763194,55,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_987_experiment_760_reaction_20789_.mp4,987,Just Mercy,man,"White",2,Student,1,0.53246585235185,19.5006032609803,100,White,Conservative,72,Intervention,7,0,0.53246585235185,19.5006032609803,100,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_991_experiment_764_reaction_16011_.mp4,991,Concussion,woman,"White",1,Student,1,-0.235777223924624,25.2768285445613,6,White,Liberal,63,Control,4,0,-0.235777223924624,25.2768285445613,6,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_999_experiment_772_reaction_25828_.mp4,999,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.402777614626406,14.6075564062218,75,White,Conservative,58,Intervention,4,0,0.402777614626406,14.6075564062218,75,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1002_experiment_775_reaction_16133_.mp4,1002,Concussion,man,"White",1,Formerly Incarcerated,0,0.13359348732384,18.3928625746507,70,White,Liberal,52,Control,7,0,0.13359348732384,18.3928625746507,70,Control
482,user_142_testimonial_141_stimuli_482_.mp4,957e460c-f3a7-8a3e-9582-2b7e6b34c591.mp4,1003,Moneyball,man,"White",2,Student,1,NaN,33.6780121860109,43,White,OtherRight,26,Control,7,0,NaN,33.6780121860109,43,Control
482,user_142_testimonial_141_stimuli_482_.mp4,f9981b3c-c659-2b37-9198-bdf82528bc68.mp4,1005,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.493561579246372,15.1101505309282,50,White,Liberal,67,Control,7,0,0.493561579246372,15.1101505309282,50,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1007_experiment_780_reaction_16626_.mp4,1007,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.534014206754918,22.5137131547129,24,White,Conservative,55,Intervention,7,0,0.534014206754918,22.5137131547129,24,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,011fb655-9532-c1ff-4ad4-9e57c435e50b.mp4,1014,Concussion,nonbinary,"White",1,Formerly Incarcerated,1,NaN,NaN,NaN,White,OtherLeft,32,Control,6,1,0.346974300048133,27.8972394167987,38,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1023_experiment_796_reaction_25509_.mp4,1023,Moneyball,man,"Asian",2,Formerly Incarcerated,0,0.55668955290456,20.7492448624075,70,White,Liberal,33,Control,5,0,0.55668955290456,20.7492448624075,70,Control
482,user_142_testimonial_141_stimuli_482_.mp4,ed7c907c-5836-19eb-61d9-1034ea6d6e5e.mp4,1029,Concussion,woman,"Hispanic or Latino",1,Student,1,0.152666007897787,15.9363974761426,76,White,Liberal,43,Control,4,0,0.152666007897787,15.9363974761426,76,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1036_experiment_809_reaction_21859_.mp4,1036,Just Mercy,man,"White",2,Student,1,0.245574899130285,25.6300499647314,43,White,OtherLeft,61,Intervention,7,0,0.245574899130285,25.6300499647314,43,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,6a4eaace-3021-d933-df91-efc14cb2d66a.mp4,1044,Just Mercy,woman,"Asian",2,Formerly Incarcerated,0,0.470010026727094,16.1951577651247,26,White,OtherRight,59,Intervention,7,0,0.470010026727094,16.1951577651247,26,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1046_experiment_819_reaction_22605_.mp4,1046,Concussion,man,"White",2,Formerly Incarcerated,0,0.766026478941213,14.3870621487698,73,White,Liberal,47,Control,5,0,0.766026478941213,14.3870621487698,73,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1050_experiment_823_reaction_16956_.mp4,1050,Moneyball,woman,"Black or African American",1,Neither,0,NaN,NaN,NaN,White,Liberal,28,Control,3,1,-0.121522535229884,36.003544227779,100,Control
482,user_142_testimonial_141_stimuli_482_.mp4,ec553826-30a9-4c47-22ed-2066135f163f.mkv,1051,Just Mercy,woman,"American Indian,White",2,Student,1,-0.247345148443303,24.2385687020227,42,White,Liberal,62,Intervention,4,0,-0.247345148443303,24.2385687020227,42,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1053_experiment_826_reaction_16989_.mp4,1053,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.374822304976013,12.8790299127939,45,White,Liberal,59,Intervention,7,0,0.374822304976013,12.8790299127939,45,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1056_experiment_829_reaction_17042_.mp4,1056,Just Mercy,man,"White",1,Formerly Incarcerated,0,-0.167739754557096,46.4427353142118,59,White,OtherRight,65,Intervention,5,0,-0.167739754557096,46.4427353142118,59,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1063_experiment_836_reaction_17282_.mp4,1063,Just Mercy,woman,"White",2,Student,1,-0.516326172437935,33.0785259653835,1,White,OtherRight,60,Intervention,NaN,0,-0.516326172437935,33.0785259653835,1,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,a76895fd-9158-f30d-a4d2-8af81c769ae8.mp4,1064,Just Mercy,man,"White",1,Formerly Incarcerated,0,0.442193375696374,43.0179160208251,62,White,Liberal,50,Intervention,8,0,0.442193375696374,43.0179160208251,62,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1066_experiment_839_reaction_17154_.mp4,1066,Just Mercy,woman,"Black or African American",1,Student,1,0.190699386447245,18.0655515223346,2,White,Liberal,61,Intervention,7,0,0.190699386447245,18.0655515223346,2,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1067_experiment_840_reaction_17434_.mp4,1067,Just Mercy,man,"White",2,Formerly Incarcerated,0,0.621138038191862,16.4494653662896,100,White,Conservative,58,Intervention,7,0,0.621138038191862,16.4494653662896,100,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1075_experiment_848_reaction_17605_.mp4,1075,Concussion,woman,"White",2,Formerly Incarcerated,0,0.494791710496055,11.5205031833916,64,White,OtherRight,69,Control,NaN,0,0.494791710496055,11.5205031833916,64,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1076_experiment_849_reaction_17498_.mp4,1076,Just Mercy,woman,"Black or African American",1,Formerly Incarcerated,0,0.646245436221003,9.49195240193035,63,White,OtherRight,24,Intervention,5,0,0.646245436221003,9.49195240193035,63,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,ddf1b87f-848e-2399-342e-56188e723827.mkv,1082,Concussion,man,"White",1,Student,0,NaN,NaN,NaN,White,Conservative,27,Control,7,1,0.253639767983478,23.2042025062425,27,Control
482,user_142_testimonial_141_stimuli_482_.mp4,b494ac9f-0a11-0ec4-a2b2-677dfced11d1.mp4,1083,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.0660493729390979,19.1138213218484,70,White,Conservative,51,Intervention,5,0,0.0660493729390979,19.1138213218484,70,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,87780fb3-dc99-efc8-dccc-37f61b68652e.mp4,1084,Just Mercy,man,"Asian",2,Student,1,-0.0718214704384653,29.2462456588464,4,White,Liberal,42,Intervention,7,0,-0.0718214704384653,29.2462456588464,4,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,a4deb998-eaf8-2614-7746-bd1c9343a104.mp4,1093,Concussion,woman,"Black or African American",2,Formerly Incarcerated,0,-0.121525469854055,23.9396351062085,11,White,Liberal,59,Control,2,0,-0.121525469854055,23.9396351062085,11,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1094_experiment_867_reaction_17803_.mp4,1094,Concussion,man,"White",1,Formerly Incarcerated,0,0.642800206414087,18.4970475700889,40,White,Liberal,62,Control,7,0,0.642800206414087,18.4970475700889,40,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1097_experiment_870_reaction_24051_.mp4,1097,Concussion,woman,"White",2,Formerly Incarcerated,1,NaN,NaN,NaN,White,Liberal,36,Control,4,1,0.119438668310872,22.6280512806157,52,Control
482,user_142_testimonial_141_stimuli_482_.mp4,6c9ba50b-7333-b1a9-5515-fcff9bfeb047.mp4,1098,Concussion,woman,"Hispanic or Latino,White",1,Formerly Incarcerated,0,0.33258584324344,14.2054749648073,6,White,Conservative,39,Control,2,0,0.33258584324344,14.2054749648073,6,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1101_experiment_874_reaction_17866_.mp4,1101,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.475237582891807,11.3817038215641,70,White,Liberal,39,Intervention,5,0,0.475237582891807,11.3817038215641,70,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1107_experiment_880_reaction_25932_.mp4,1107,Moneyball,woman,"Hispanic or Latino",2,Student,1,0.180297279417009,19.4196955360605,65,White,Liberal,24,Control,6,0,0.180297279417009,19.4196955360605,65,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1109_experiment_882_reaction_17932_.mp4,1109,Just Mercy,man,"Hispanic or Latino",1,Formerly Incarcerated,0,0.764794362635355,13.135700738604,74,White,Conservative,45,Intervention,7,0,0.764794362635355,13.135700738604,74,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,5f462cb5-757b-768b-f039-5dcb09a25f2d.mp4,1113,Just Mercy,man,"White",1,Student,1,0.60707607443654,9.22298401861904,70,White,OtherRight,54,Intervention,3,0,0.60707607443654,9.22298401861904,70,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,2ac215a2-a983-3d9e-947e-9221edffd59c.mkv,1118,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.483029823905783,11.732293607272,46,White,Liberal,36,Intervention,2,0,0.483029823905783,11.732293607272,46,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1121_experiment_894_reaction_18026_.mp4,1121,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.770897675477246,9.92227589015098,100,White,Liberal,63,Intervention,4,0,0.770897675477246,9.92227589015098,100,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1136_experiment_909_reaction_18242_.mp4,1136,Just Mercy,woman,"White",1,Student,1,0.168361272522487,19.2928837531267,75,White,OtherLeft,27,Intervention,6,0,0.168361272522487,19.2928837531267,75,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1146_experiment_919_reaction_18389_.mp4,1146,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.583252740221899,18.3364724839698,80,White,Conservative,41,Intervention,5,0,0.583252740221899,18.3364724839698,80,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1149_experiment_922_reaction_18803_.mp4,1149,Just Mercy,man,"Black or African American",2,Formerly Incarcerated,0,-0.117579100438086,21.8026795377773,21,White,Liberal,59,Intervention,9,0,-0.117579100438086,21.8026795377773,21,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1150_experiment_923_reaction_18427_.mp4,1150,Just Mercy,woman,"White",1,Formerly Incarcerated,0,-0.0173205323393741,30.6809816294208,11,White,OtherLeft,49,Intervention,6,0,-0.0173205323393741,30.6809816294208,11,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1163_experiment_936_reaction_19530_.mp4,1163,Concussion,woman,"White",2,Formerly Incarcerated,0,0.434643243863939,28.6010272239555,49,White,OtherRight,64,Control,5,0,0.434643243863939,28.6010272239555,49,Control
482,user_142_testimonial_141_stimuli_482_.mp4,a21d73c4-b764-8a33-ffe4-95e656d86c22.mp4,1165,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.421745694041726,20.6631448996014,60,White,Conservative,35,Intervention,7,0,0.421745694041726,20.6631448996014,60,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1177_experiment_950_reaction_25082_.mp4,1177,Just Mercy,woman,"American Indian,Black or African American",2,Formerly Incarcerated,0,-0.172047606433031,28.046364617133,95,White,OtherRight,33,Intervention,1,0,-0.172047606433031,28.046364617133,95,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,70b27a38-45df-e9c5-e605-595b13115628.mp4,1180,Moneyball,woman,"Asian,White",1,Student,1,0.760506967052397,14.2164166680212,92,White,Liberal,37,Control,8,0,0.760506967052397,14.2164166680212,92,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1184_experiment_957_reaction_19164_.mp4,1184,Concussion,woman,"White",1,Formerly Incarcerated,0,0.260119789623335,15.1322199996529,12,White,Liberal,39,Control,5,0,0.260119789623335,15.1322199996529,12,Control
482,user_142_testimonial_141_stimuli_482_.mp4,4621be28-d55e-e46b-e6b6-a3f27b86668f.mp4,1194,Concussion,man,"Black or African American",1,Student,1,0.149917117616958,41.1793503002067,75,White,Liberal,25,Control,6,0,0.149917117616958,41.1793503002067,75,Control
482,user_142_testimonial_141_stimuli_482_.mp4,e5055e76-8c4a-ae58-86e9-a36604a2d6ef.mp4,1195,Just Mercy,woman,"White",1,Formerly Incarcerated,0,0.569458458463263,10.754680907725,46,White,Conservative,36,Intervention,NaN,0,0.569458458463263,10.754680907725,46,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,c5cc336f-510d-7b0a-4e29-2057d454cf4e.mp4,1202,Just Mercy,woman,"White",2,Student,1,-0.0989895168941076,29.025857551424,45,White,Conservative,36,Intervention,2,0,-0.0989895168941076,29.025857551424,45,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1203_experiment_976_reaction_27746_.mp4,1203,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.699101699556037,15.0133875167258,82,White,Liberal,54,Intervention,5,0,0.699101699556037,15.0133875167258,82,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1205_experiment_978_reaction_21252_.mp4,1205,Just Mercy,man,"Black or African American",2,Formerly Incarcerated,0,0.264364847249942,21.3779559422929,69,White,Liberal,59,Intervention,NaN,0,0.264364847249942,21.3779559422929,69,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1209_experiment_982_reaction_19924_.mp4,1209,Moneyball,woman,"Hispanic or Latino,White",2,Formerly Incarcerated,0,0.383249957844616,13.0244116756584,36,White,Liberal,56,Control,7,0,0.383249957844616,13.0244116756584,36,Control
482,user_142_testimonial_141_stimuli_482_.mp4,20e84bda-d435-c2e5-49d9-b3f4ec014137.mp4,1212,Just Mercy,man,"White",1,Student,1,0.49339969628685,13.2670741146627,80,White,OtherLeft,36,Intervention,4,0,0.49339969628685,13.2670741146627,80,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,4015b2e3-2bc3-da8a-4a26-77dc043b2282.mp4,1215,Moneyball,man,"White",2,Formerly Incarcerated,0,-0.244521669534329,39.5008186958271,27,White,Liberal,40,Control,9,0,-0.244521669534329,39.5008186958271,27,Control
482,user_142_testimonial_141_stimuli_482_.mp4,a57e8138-5d08-f538-9b2d-81348b3f09a2.mkv,1217,Just Mercy,woman,"Hispanic or Latino,White",2,Student,1,0.434440886639625,26.9639487788353,69,White,Liberal,39,Intervention,3,0,0.434440886639625,26.9639487788353,69,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,fcdc2aec-187d-5665-1a08-991b3d9f4898.mp4,1223,Moneyball,woman,"White",2,Student,1,0.357792127707432,25.741673311111,57,White,Conservative,52,Control,NaN,0,0.357792127707432,25.741673311111,57,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1227_experiment_1000_reaction_20341_.mp4,1227,Just Mercy,woman,"White",2,Formerly Incarcerated,0,0.260100421725159,15.5830966668741,87,White,Conservative,55,Intervention,3,0,0.260100421725159,15.5830966668741,87,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1228_experiment_1001_reaction_20098_.mp4,1228,Just Mercy,man,"White",1,Student,1,0.618520381778396,13.8900278051552,100,White,OtherRight,49,Intervention,7,0,0.618520381778396,13.8900278051552,100,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1241_experiment_1014_reaction_20556_.mp4,1241,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.101176134335367,20.0130958496423,30,White,Conservative,51,Control,5,0,0.101176134335367,20.0130958496423,30,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1249_experiment_1022_reaction_23635_.mp4,1249,Just Mercy,man,"White",2,Student,1,0.400251070315937,15.5036405890194,1,White,Liberal,61,Intervention,6,0,0.400251070315937,15.5036405890194,1,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1255_experiment_1028_reaction_20732_.mp4,1255,Concussion,man,"White",1,Student,1,0.29556845269088,30.9990412406867,1,White,OtherRight,55,Control,3,0,0.29556845269088,30.9990412406867,1,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1259_experiment_1032_reaction_20906_.mp4,1259,Moneyball,woman,"Hispanic or Latino,White",2,Formerly Incarcerated,0,0.431387495382084,18.8789128824524,24,White,Liberal,59,Control,8,0,0.431387495382084,18.8789128824524,24,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1261_experiment_1034_reaction_20826_.mp4,1261,Just Mercy,man,"Black or African American",1,Formerly Incarcerated,0,-0.0481471103504759,26.1199582245024,81,White,Liberal,41,Intervention,4,0,-0.0481471103504759,26.1199582245024,81,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1263_experiment_1036_reaction_21075_.mp4,1263,Concussion,man,"White",2,Formerly Incarcerated,0,0.275485334506294,17.3699886767403,75,White,OtherRight,26,Control,4,0,0.275485334506294,17.3699886767403,75,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1274_experiment_1047_reaction_21282_.mp4,1274,Moneyball,man,"Black or African American",2,Student,1,0.506441235839755,25.3073462768328,95,White,Liberal,55,Control,3,0,0.506441235839755,25.3073462768328,95,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1286_experiment_1059_reaction_21690_.mp4,1286,Just Mercy,man,"Asian",2,Student,1,0.466237738751146,13.9575717397619,79,White,Liberal,37,Intervention,6,0,0.466237738751146,13.9575717397619,79,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1289_experiment_1062_reaction_21636_.mp4,1289,Moneyball,woman,"White",2,Formerly Incarcerated,0,0.0540406979614488,19.9773472676448,75,White,Liberal,25,Control,3,0,0.0540406979614488,19.9773472676448,75,Control
482,user_142_testimonial_141_stimuli_482_.mp4,1a0fd101-6e51-7cb2-dc94-cca5e406da3a.mkv,1295,Moneyball,woman,"White",1,Formerly Incarcerated,0,0.628402409216706,20.2478067731872,54,White,Conservative,49,Control,NaN,0,0.628402409216706,20.2478067731872,54,Control
482,user_142_testimonial_141_stimuli_482_.mp4,user_1305_experiment_1078_reaction_21803_.mp4,1305,Just Mercy,man,"Asian",1,Formerly Incarcerated,0,0.78877797656925,11.6614339775187,65,White,Liberal,25,Intervention,NaN,0,0.78877797656925,11.6614339775187,65,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,2a733687-8152-5dff-ca3b-4f2bf4be1691.mkv,1311,Just Mercy,man,"White",1,Student,1,0.602697982258734,18.3353583607689,7,White,Liberal,40,Intervention,6,0,0.602697982258734,18.3353583607689,7,Intervention
482,user_142_testimonial_141_stimuli_482_.mp4,user_1313_experiment_1086_reaction_22236_.mp4,1313,Concussion,woman,"White",2,Student,1,0.731112115317992,23.4309029969298,44,White,Conservative,42,Control,5,0,0.731112115317992,23.4309029969298,44,Control
